id,K1,K2,K3,K4,K5
NA12046,0.96445,0.00001,0.00001,0.03552,0.00001
NA12056,0.98857,0.00001,0.00001,0.00001,0.01140
NA12057,0.99328,0.00001,0.00001,0.00001,0.00669
NA12058,0.99996,0.00001,0.00001,0.00001,0.00001
NA12144,0.99996,0.00001,0.00001,0.00001,0.00001
NA12145,0.99996,0.00001,0.00001,0.00001,0.00001
NA12146,0.99996,0.00001,0.00001,0.00001,0.00001
NA12154,0.99996,0.00001,0.00001,0.00001,0.00001
NA12155,0.99996,0.00001,0.00001,0.00001,0.00001
NA12156,0.99996,0.00001,0.00001,0.00001,0.00001
NA12234,0.99996,0.00001,0.00001,0.00001,0.00001
NA12236,0.99996,0.00001,0.00001,0.00001,0.00001
NA12239,0.99996,0.00001,0.00001,0.00001,0.00001
NA12248,0.99996,0.00001,0.00001,0.00001,0.00001
NA12249,0.98057,0.01939,0.00001,0.00001,0.00001
NA12264,0.99996,0.00001,0.00001,0.00001,0.00001
NA12272,0.99996,0.00001,0.00001,0.00001,0.00001
NA12273,0.97599,0.01882,0.00001,0.00001,0.00517
NA12274,0.99996,0.00001,0.00001,0.00001,0.00001
NA12275,0.99996,0.00001,0.00001,0.00001,0.00001
NA12282,0.99996,0.00001,0.00001,0.00001,0.00001
NA12283,0.99996,0.00001,0.00001,0.00001,0.00001
NA12286,0.99331,0.00001,0.00001,0.00001,0.00666
NA12287,0.99996,0.00001,0.00001,0.00001,0.00001
NA12329,0.99996,0.00001,0.00001,0.00001,0.00001
NA12335,0.99996,0.00001,0.00001,0.00001,0.00001
NA12336,0.99995,0.00001,0.00002,0.00001,0.00001
NA12340,0.99996,0.00001,0.00001,0.00001,0.00001
NA12341,0.99996,0.00001,0.00001,0.00001,0.00001
NA12342,0.99996,0.00001,0.00001,0.00001,0.00001
NA12343,0.96869,0.00001,0.00001,0.03128,0.00001
NA12344,0.99412,0.00001,0.00585,0.00001,0.00001
NA12347,0.99996,0.00001,0.00001,0.00001,0.00001
NA12348,0.99240,0.00001,0.00757,0.00001,0.00001
NA12376,0.99995,0.00001,0.00002,0.00001,0.00001
NA12383,0.99095,0.00001,0.00001,0.00001,0.00902
NA12386,0.99996,0.00001,0.00001,0.00001,0.00001
NA12399,0.96605,0.03392,0.00001,0.00001,0.00001
NA12400,0.99996,0.00001,0.00001,0.00001,0.00001
NA12413,0.98086,0.01911,0.00001,0.00001,0.00001
NA12414,0.99996,0.00001,0.00001,0.00001,0.00001
NA12485,0.99996,0.00001,0.00001,0.00001,0.00001
NA12489,0.99996,0.00001,0.00001,0.00001,0.00001
NA12546,0.99996,0.00001,0.00001,0.00001,0.00001
NA12707,0.99996,0.00001,0.00001,0.00001,0.00001
NA12716,0.99996,0.00001,0.00001,0.00001,0.00001
NA12717,0.99996,0.00001,0.00001,0.00001,0.00001
NA12718,0.99996,0.00001,0.00001,0.00001,0.00001
NA12739,0.99996,0.00001,0.00001,0.00001,0.00001
NA12740,0.99996,0.00001,0.00001,0.00001,0.00001
NA12748,0.99996,0.00001,0.00001,0.00001,0.00001
NA12749,0.99996,0.00001,0.00001,0.00001,0.00001
NA12750,0.99996,0.00001,0.00001,0.00001,0.00001
NA12751,0.99996,0.00001,0.00001,0.00001,0.00001
NA12752,0.99996,0.00001,0.00001,0.00001,0.00001
NA12753,0.99996,0.00001,0.00001,0.00001,0.00001
NA12760,0.99996,0.00001,0.00001,0.00001,0.00001
NA12761,0.99996,0.00001,0.00001,0.00001,0.00001
NA12762,0.99281,0.00716,0.00001,0.00001,0.00001
NA12763,0.99996,0.00001,0.00001,0.00001,0.00001
NA12766,0.99996,0.00001,0.00001,0.00001,0.00001
NA12767,0.99996,0.00001,0.00001,0.00001,0.00001
NA12775,0.99996,0.00001,0.00001,0.00001,0.00001
NA12776,0.99996,0.00001,0.00001,0.00001,0.00001
NA12777,0.99996,0.00001,0.00001,0.00001,0.00001
NA12778,0.99996,0.00001,0.00001,0.00001,0.00001
NA12801,0.99996,0.00001,0.00001,0.00001,0.00001
NA12802,0.99996,0.00001,0.00001,0.00001,0.00001
NA12812,0.99996,0.00001,0.00001,0.00001,0.00001
NA12813,0.99996,0.00001,0.00001,0.00001,0.00001
NA12814,0.99996,0.00001,0.00001,0.00001,0.00001
NA12815,0.99996,0.00001,0.00001,0.00001,0.00001
NA12817,0.99996,0.00001,0.00001,0.00001,0.00001
NA12818,0.99996,0.00001,0.00001,0.00001,0.00001
NA12827,0.99996,0.00001,0.00001,0.00001,0.00001
NA12828,0.99996,0.00001,0.00001,0.00001,0.00001
NA12829,0.99996,0.00001,0.00001,0.00001,0.00001
NA12830,0.99995,0.00001,0.00002,0.00001,0.00001
NA12832,0.99996,0.00001,0.00001,0.00001,0.00001
NA12842,0.99996,0.00001,0.00001,0.00001,0.00001
NA12843,0.99996,0.00001,0.00001,0.00001,0.00001
NA12864,0.99996,0.00001,0.00001,0.00001,0.00001
NA12865,0.99996,0.00001,0.00001,0.00001,0.00001
NA12872,0.99996,0.00001,0.00001,0.00001,0.00001
NA12873,0.99996,0.00001,0.00001,0.00001,0.00001
NA12874,0.99996,0.00001,0.00001,0.00001,0.00001
NA12875,0.99996,0.00001,0.00001,0.00001,0.00001
NA12877,0.99863,0.00134,0.00001,0.00001,0.00001
NA12878,0.99996,0.00001,0.00001,0.00001,0.00001
NA12889,0.99597,0.00400,0.00001,0.00001,0.00001
NA12890,0.99996,0.00001,0.00001,0.00001,0.00001
NA12891,0.99995,0.00001,0.00002,0.00001,0.00001
NA12892,0.99996,0.00001,0.00001,0.00001,0.00001
NA18484,0.00001,0.00001,0.00001,0.99996,0.00001
NA18485,0.00001,0.00001,0.00001,0.99996,0.00001
NA18486,0.00001,0.00001,0.04197,0.95800,0.00001
NA18487,0.00001,0.00001,0.00001,0.99996,0.00001
NA18488,0.00001,0.00001,0.00001,0.99996,0.00001
NA18489,0.00001,0.00001,0.00001,0.99996,0.00001
NA18497,0.00001,0.00001,0.00001,0.99996,0.00001
NA18498,0.00001,0.00001,0.00001,0.99996,0.00001
NA18499,0.00001,0.00001,0.00001,0.99996,0.00001
NA18500,0.00001,0.00001,0.00001,0.99996,0.00001
NA18501,0.00001,0.00001,0.00001,0.99996,0.00001
NA18502,0.00001,0.00001,0.00001,0.99996,0.00001
NA18503,0.00001,0.00001,0.00001,0.99996,0.00001
NA18504,0.00001,0.00001,0.05808,0.94189,0.00001
NA18505,0.00001,0.00001,0.00001,0.99996,0.00001
NA18506,0.00001,0.00001,0.00001,0.99996,0.00001
NA18507,0.00001,0.00001,0.00001,0.99996,0.00001
NA18508,0.00001,0.00001,0.08731,0.91266,0.00001
NA18510,0.00001,0.00001,0.09305,0.90692,0.00001
NA18511,0.00001,0.00001,0.17074,0.82923,0.00001
NA18515,0.00001,0.00001,0.00001,0.99996,0.00001
NA18516,0.00001,0.00001,0.00001,0.99996,0.00001
NA18517,0.00001,0.00001,0.00001,0.99996,0.00001
NA18518,0.00001,0.00001,0.00001,0.99996,0.00001
NA18519,0.00001,0.00001,0.00001,0.99996,0.00001
NA18520,0.00001,0.00001,0.00001,0.99996,0.00001
NA18521,0.00001,0.00001,0.00001,0.99996,0.00001
NA18522,0.00001,0.00001,0.03218,0.96779,0.00001
NA18523,0.00001,0.00001,0.04788,0.95209,0.00001
NA18525,0.00001,0.00001,0.00001,0.00001,0.99996
NA18526,0.00001,0.00001,0.00001,0.00001,0.99996
NA18528,0.00454,0.00773,0.00001,0.00001,0.98772
NA18530,0.00001,0.00001,0.00001,0.00001,0.99996
NA18531,0.00779,0.00001,0.00001,0.00001,0.99218
NA18532,0.00001,0.00001,0.00001,0.00001,0.99996
NA18533,0.00772,0.00001,0.00001,0.00001,0.99225
NA18534,0.01449,0.00600,0.00001,0.00001,0.97948
NA18535,0.00001,0.00001,0.00001,0.00001,0.99996
NA18536,0.00001,0.00001,0.00001,0.00001,0.99996
NA18537,0.00001,0.00001,0.00001,0.00001,0.99996
NA18538,0.00001,0.00001,0.00001,0.00001,0.99996
NA18539,0.00230,0.00001,0.00001,0.00001,0.99767
NA18541,0.01663,0.00001,0.00001,0.00001,0.98334
NA18542,0.01827,0.00001,0.00001,0.00001,0.98170
NA18543,0.00001,0.00001,0.00001,0.00001,0.99996
NA18544,0.00211,0.00001,0.00001,0.00001,0.99786
NA18545,0.00001,0.00001,0.00001,0.00001,0.99996
NA18546,0.00001,0.00001,0.00001,0.00001,0.99996
NA18547,0.00752,0.00001,0.00001,0.00001,0.99244
NA18548,0.00358,0.00001,0.00001,0.00001,0.99639
NA18549,0.00001,0.00001,0.00001,0.00001,0.99996
NA18550,0.00001,0.00001,0.00001,0.00001,0.99996
NA18552,0.00001,0.00001,0.00001,0.00001,0.99996
NA18553,0.00001,0.00001,0.00001,0.00001,0.99996
NA18555,0.00001,0.00001,0.00001,0.00001,0.99996
NA18557,0.00001,0.00001,0.00001,0.00001,0.99996
NA18558,0.00001,0.00001,0.00001,0.00001,0.99996
NA18559,0.00001,0.00001,0.00001,0.00001,0.99996
NA18560,0.00001,0.00001,0.00001,0.00001,0.99996
NA18561,0.00001,0.00059,0.00001,0.00001,0.99938
NA18562,0.00833,0.00001,0.00001,0.00001,0.99164
NA18563,0.03126,0.00001,0.00001,0.00001,0.96871
NA18564,0.00001,0.00001,0.00001,0.00001,0.99996
NA18565,0.00001,0.00001,0.00001,0.00001,0.99996
NA18566,0.00001,0.00001,0.00001,0.00001,0.99996
NA18567,0.00773,0.00001,0.00001,0.00001,0.99224
NA18570,0.00001,0.00002,0.00001,0.00001,0.99996
NA18571,0.00001,0.00001,0.00001,0.00001,0.99996
NA18572,0.00002,0.00001,0.00001,0.00001,0.99995
NA18573,0.00001,0.00001,0.00001,0.00001,0.99996
NA18574,0.00001,0.00001,0.00001,0.00001,0.99996
NA18577,0.00001,0.00001,0.00001,0.00001,0.99996
NA18579,0.00001,0.00001,0.00001,0.00001,0.99996
NA18582,0.00001,0.00001,0.00001,0.00001,0.99996
NA18591,0.00001,0.00001,0.00001,0.00001,0.99996
NA18592,0.00001,0.00001,0.00001,0.00001,0.99996
NA18593,0.00001,0.00001,0.00001,0.00001,0.99996
NA18595,0.00001,0.00001,0.00001,0.00001,0.99996
NA18596,0.00001,0.00001,0.00001,0.00001,0.99996
NA18597,0.06884,0.00001,0.00001,0.00001,0.93113
NA18599,0.00976,0.00001,0.00001,0.00001,0.99021
NA18602,0.00001,0.00001,0.00001,0.00001,0.99996
NA18603,0.00001,0.00001,0.00001,0.00001,0.99996
NA18605,0.00945,0.00633,0.00001,0.00001,0.98420
NA18606,0.00001,0.00001,0.00001,0.00001,0.99996
NA18608,0.00001,0.00001,0.00001,0.00001,0.99996
NA18609,0.00842,0.00073,0.00001,0.00001,0.99083
NA18610,0.02905,0.00001,0.00001,0.00001,0.97092
NA18611,0.00505,0.00001,0.00001,0.00001,0.99492
NA18612,0.00325,0.00001,0.00001,0.00001,0.99672
NA18613,0.00986,0.00001,0.00001,0.00001,0.99011
NA18614,0.00001,0.00001,0.00001,0.00001,0.99996
NA18615,0.00001,0.00001,0.00001,0.00001,0.99996
NA18616,0.00001,0.00001,0.00001,0.00001,0.99996
NA18617,0.00001,0.00001,0.00001,0.00001,0.99996
NA18618,0.00504,0.02679,0.00001,0.00001,0.96815
NA18619,0.03010,0.00001,0.00001,0.00001,0.96987
NA18620,0.00410,0.00001,0.00001,0.00001,0.99587
NA18621,0.00001,0.00001,0.00001,0.00001,0.99996
NA18622,0.00869,0.00001,0.00001,0.00001,0.99128
NA18623,0.03780,0.00001,0.00001,0.00001,0.96217
NA18624,0.00001,0.00001,0.00001,0.00001,0.99996
NA18625,0.00001,0.00001,0.00001,0.00001,0.99996
NA18626,0.00384,0.00001,0.00001,0.00001,0.99613
NA18627,0.00001,0.00001,0.00001,0.00001,0.99996
NA18628,0.00001,0.00001,0.00001,0.00001,0.99996
NA18629,0.00001,0.00001,0.00001,0.00001,0.99996
NA18630,0.00001,0.00001,0.00001,0.00001,0.99996
NA18631,0.00001,0.00001,0.00001,0.00001,0.99996
NA18632,0.01453,0.00001,0.00001,0.00001,0.98543
NA18633,0.00001,0.00001,0.00001,0.00001,0.99996
NA18634,0.00001,0.00001,0.00002,0.00001,0.99995
NA18635,0.00001,0.00001,0.00001,0.00001,0.99996
NA18636,0.00001,0.00001,0.00001,0.00001,0.99996
NA18637,0.03283,0.00001,0.00001,0.00001,0.96715
NA18638,0.00001,0.00001,0.00001,0.00001,0.99996
NA18639,0.00001,0.00001,0.00001,0.00001,0.99996
NA18640,0.00283,0.00001,0.00001,0.00001,0.99714
NA18641,0.00001,0.00001,0.00001,0.00001,0.99996
NA18642,0.01511,0.00236,0.00001,0.00001,0.98250
NA18643,0.00001,0.00001,0.00001,0.00001,0.99996
NA18644,0.00001,0.00001,0.00001,0.00001,0.99996
NA18645,0.00001,0.00001,0.00001,0.00001,0.99996
NA18646,0.00001,0.00001,0.00001,0.00001,0.99996
NA18647,0.00001,0.00001,0.00001,0.00001,0.99996
NA18648,0.00001,0.00001,0.00001,0.00001,0.99996
NA18740,0.00001,0.00001,0.00001,0.00001,0.99996
NA18745,0.00329,0.00002,0.00001,0.00001,0.99668
NA18747,0.00001,0.00001,0.00001,0.00001,0.99996
NA18748,0.00175,0.00502,0.00001,0.00001,0.99321
NA18749,0.00439,0.00001,0.00001,0.00001,0.99558
NA18757,0.00001,0.00001,0.00001,0.00001,0.99996
NA18852,0.00001,0.00001,0.00001,0.99996,0.00001
NA18853,0.00001,0.00001,0.00001,0.99996,0.00001
NA18854,0.00001,0.00001,0.00001,0.99996,0.00001
NA18855,0.00001,0.00001,0.11495,0.88502,0.00001
NA18856,0.00001,0.00001,0.00001,0.99996,0.00001
NA18857,0.00001,0.00001,0.00001,0.99996,0.00001
NA18858,0.00001,0.00001,0.00001,0.99996,0.00001
NA18859,0.00001,0.00001,0.14766,0.85231,0.00001
NA18860,0.00001,0.00001,0.05844,0.94153,0.00001
NA18861,0.00001,0.00001,0.00001,0.99996,0.00001
NA18862,0.00001,0.00001,0.08793,0.91204,0.00001
NA18863,0.00001,0.00001,0.00001,0.99996,0.00001
NA18864,0.00001,0.00001,0.12810,0.87187,0.00001
NA18865,0.00001,0.00001,0.08975,0.91022,0.00001
NA18867,0.00332,0.00001,0.00001,0.99383,0.00283
NA18868,0.00001,0.00001,0.00001,0.99996,0.00001
NA18869,0.00001,0.00001,0.00001,0.99996,0.00001
NA18870,0.00001,0.00001,0.00001,0.99996,0.00001
NA18871,0.00001,0.00001,0.00001,0.99996,0.00001
NA18872,0.00001,0.00001,0.00001,0.99996,0.00001
NA18873,0.00001,0.00001,0.01224,0.98773,0.00001
NA18874,0.00001,0.00001,0.00001,0.99996,0.00001
NA18875,0.00001,0.00001,0.00001,0.99996,0.00001
NA18876,0.00001,0.00001,0.00001,0.99996,0.00001
NA18877,0.00001,0.00001,0.08246,0.91751,0.00001
NA18878,0.00001,0.00001,0.02955,0.97042,0.00001
NA18879,0.00001,0.00001,0.09651,0.90346,0.00001
NA18881,0.00001,0.00001,0.13707,0.86290,0.00001
NA18906,0.00001,0.00001,0.00001,0.99996,0.00001
NA18907,0.00001,0.00001,0.00001,0.99996,0.00001
NA18908,0.00001,0.00001,0.00166,0.99831,0.00001
NA18909,0.00001,0.00001,0.00001,0.99996,0.00001
NA18910,0.00001,0.00001,0.00001,0.99996,0.00001
NA18911,0.00001,0.00001,0.00001,0.99996,0.00001
NA18912,0.00001,0.00001,0.03953,0.96044,0.00001
NA18913,0.00001,0.00001,0.00001,0.99996,0.00001
NA18914,0.00001,0.00001,0.00001,0.99996,0.00001
NA18915,0.00001,0.00001,0.08381,0.91616,0.00001
NA18916,0.00001,0.00001,0.09749,0.90248,0.00001
NA18917,0.00001,0.00001,0.00001,0.99996,0.00001
NA18923,0.00001,0.00001,0.00001,0.99996,0.00001
NA18924,0.00001,0.00001,0.00001,0.99996,0.00001
NA18925,0.00001,0.00001,0.00001,0.99996,0.00001
NA18930,0.00001,0.00001,0.00001,0.99996,0.00001
NA18933,0.00001,0.00001,0.00001,0.99996,0.00001
NA18934,0.00001,0.00001,0.00631,0.99366,0.00001
NA18935,0.00001,0.00001,0.00001,0.99996,0.00001
NA18939,0.00001,0.00001,0.00001,0.00001,0.99996
NA18940,0.00001,0.00001,0.00001,0.00001,0.99996
NA18941,0.00001,0.00001,0.00001,0.00001,0.99996
NA18942,0.00001,0.00520,0.00001,0.00001,0.99477
NA18943,0.00001,0.00254,0.00001,0.00001,0.99743
NA18944,0.00001,0.01562,0.00001,0.00001,0.98435
NA18945,0.00001,0.00001,0.00001,0.00001,0.99996
NA18946,0.00001,0.00001,0.00001,0.00001,0.99996
NA18947,0.00001,0.00001,0.00001,0.00001,0.99996
NA18948,0.00001,0.00001,0.00001,0.00001,0.99996
NA18949,0.00001,0.00001,0.00001,0.00001,0.99996
NA18950,0.00001,0.00001,0.00001,0.00001,0.99996
NA18951,0.00001,0.00001,0.00001,0.00001,0.99996
NA18952,0.00001,0.00001,0.00001,0.00001,0.99996
NA18953,0.00001,0.00001,0.00001,0.00001,0.99996
NA18954,0.00001,0.00001,0.00001,0.00001,0.99996
NA18956,0.00001,0.00001,0.00001,0.00001,0.99996
NA18957,0.00001,0.00001,0.00001,0.00001,0.99996
NA18959,0.00001,0.00001,0.00001,0.00001,0.99996
NA18960,0.00001,0.00001,0.00001,0.00001,0.99996
NA18961,0.00001,0.00001,0.00001,0.00001,0.99996
NA18962,0.00001,0.00001,0.00001,0.00001,0.99996
NA18963,0.00001,0.00814,0.00001,0.00001,0.99183
NA18964,0.00001,0.00001,0.00001,0.00001,0.99996
NA18965,0.00001,0.00001,0.00001,0.00001,0.99996
NA18966,0.00002,0.00001,0.00001,0.00001,0.99995
NA18967,0.00001,0.00001,0.00001,0.00001,0.99996
NA18968,0.00001,0.00001,0.00001,0.00001,0.99996
NA18969,0.00001,0.00001,0.00001,0.00001,0.99996
NA18970,0.00425,0.00001,0.00001,0.00001,0.99572
NA18971,0.00001,0.00001,0.00001,0.00001,0.99996
NA18972,0.00001,0.00001,0.00001,0.00001,0.99996
NA18973,0.00001,0.00081,0.00001,0.00001,0.99916
NA18974,0.00001,0.00001,0.00001,0.00001,0.99996
NA18975,0.00001,0.00001,0.00001,0.00001,0.99996
NA18976,0.00001,0.00001,0.00001,0.00001,0.99996
NA18977,0.00001,0.00001,0.00001,0.00001,0.99996
NA18978,0.00001,0.00001,0.00001,0.00001,0.99996
NA18979,0.00001,0.00001,0.00001,0.00001,0.99996
NA18980,0.00001,0.00001,0.00001,0.00001,0.99996
NA18981,0.00001,0.00001,0.00001,0.00001,0.99996
NA18982,0.00001,0.00001,0.00001,0.00001,0.99996
NA18983,0.00001,0.00001,0.00001,0.00001,0.99996
NA18984,0.00001,0.00001,0.00001,0.00001,0.99996
NA18985,0.00001,0.00001,0.00001,0.00001,0.99996
NA18986,0.00001,0.00001,0.00001,0.00001,0.99996
NA18987,0.00001,0.00001,0.00001,0.00001,0.99996
NA18988,0.00001,0.00001,0.00001,0.00001,0.99996
NA18989,0.00001,0.00001,0.00001,0.00001,0.99996
NA18990,0.00001,0.00001,0.00001,0.00001,0.99996
NA18991,0.00001,0.01083,0.00001,0.00001,0.98914
NA18992,0.00001,0.00001,0.00001,0.00001,0.99996
NA18993,0.00001,0.00001,0.00001,0.00001,0.99996
NA18994,0.00001,0.00001,0.00001,0.00001,0.99996
NA18995,0.00001,0.00498,0.00001,0.00001,0.99499
NA18997,0.00001,0.00001,0.00001,0.00001,0.99996
NA18998,0.00001,0.00001,0.00001,0.00001,0.99996
NA18999,0.00001,0.00001,0.00001,0.00001,0.99996
NA19000,0.00001,0.00001,0.00001,0.00001,0.99996
NA19001,0.00001,0.00001,0.00001,0.00001,0.99996
NA19002,0.00001,0.00001,0.00001,0.00001,0.99996
NA19003,0.00001,0.00111,0.00001,0.00001,0.99886
NA19004,0.00001,0.00001,0.00001,0.00001,0.99996
NA19005,0.00001,0.00001,0.00001,0.00001,0.99996
NA19006,0.00001,0.00001,0.00001,0.00001,0.99996
NA19007,0.00001,0.00001,0.00001,0.00001,0.99996
NA19009,0.00001,0.00001,0.00001,0.00001,0.99996
NA19010,0.00001,0.00001,0.00001,0.00001,0.99996
NA19011,0.00001,0.02335,0.00001,0.00001,0.97662
NA19012,0.00001,0.00001,0.00001,0.00001,0.99996
NA19017,0.01397,0.00325,0.00001,0.98276,0.00001
NA19019,0.00889,0.00001,0.00001,0.99108,0.00001
NA19020,0.02327,0.00500,0.06773,0.90399,0.00001
NA19023,0.06052,0.00001,0.00001,0.93945,0.00001
NA19024,0.01783,0.00484,0.00001,0.97732,0.00001
NA19025,0.02219,0.00001,0.00001,0.97778,0.00001
NA19026,0.00977,0.01496,0.00001,0.96460,0.01066
NA19027,0.03343,0.00001,0.00001,0.96567,0.00087
NA19028,0.00713,0.00576,0.00001,0.98708,0.00001
NA19030,0.02454,0.00385,0.00001,0.97159,0.00001
NA19031,0.04472,0.00178,0.00001,0.95347,0.00001
NA19035,0.00292,0.01853,0.00002,0.97852,0.00001
NA19036,0.02650,0.00001,0.00001,0.97347,0.00001
NA19037,0.03297,0.01790,0.00001,0.94912,0.00001
NA19038,0.05468,0.00001,0.00001,0.94529,0.00001
NA19041,0.01373,0.01231,0.00001,0.97394,0.00001
NA19042,0.05235,0.00903,0.00001,0.92735,0.01126
NA19043,0.02781,0.00001,0.00001,0.97124,0.00093
NA19054,0.00001,0.00001,0.00001,0.00001,0.99996
NA19055,0.00001,0.00001,0.00001,0.00001,0.99996
NA19056,0.00001,0.00001,0.00001,0.00001,0.99996
NA19057,0.00077,0.00001,0.00001,0.00001,0.99920
NA19058,0.00001,0.00001,0.00001,0.00001,0.99996
NA19059,0.00001,0.01556,0.00001,0.00001,0.98441
NA19060,0.00001,0.00001,0.00001,0.00001,0.99996
NA19062,0.00001,0.00001,0.00001,0.00001,0.99996
NA19063,0.00001,0.00898,0.00001,0.00001,0.99099
NA19064,0.00001,0.00001,0.00001,0.00001,0.99996
NA19065,0.00001,0.00001,0.00001,0.00001,0.99996
NA19066,0.00001,0.00001,0.00001,0.00001,0.99996
NA19067,0.00001,0.00001,0.00001,0.00001,0.99996
NA19068,0.00001,0.00001,0.00001,0.00001,0.99996
NA19070,0.00001,0.00001,0.00001,0.00001,0.99996
NA19072,0.00001,0.00001,0.00001,0.00001,0.99996
NA19074,0.00001,0.00001,0.00001,0.00001,0.99996
NA19075,0.00001,0.00001,0.00001,0.00001,0.99996
NA19076,0.00001,0.00001,0.00001,0.00001,0.99996
NA19077,0.00001,0.00001,0.00001,0.00001,0.99996
NA19078,0.00001,0.00001,0.00001,0.00001,0.99996
NA19079,0.00001,0.00001,0.00001,0.00001,0.99996
NA19080,0.00001,0.00001,0.00001,0.00001,0.99996
NA19081,0.00001,0.00001,0.00001,0.00001,0.99996
NA19082,0.00001,0.00001,0.00001,0.00001,0.99996
NA19083,0.00001,0.00590,0.00001,0.00001,0.99408
NA19084,0.00001,0.00001,0.00001,0.00001,0.99996
NA19085,0.00001,0.00001,0.00001,0.00001,0.99996
NA19086,0.00001,0.00001,0.00001,0.00001,0.99996
NA19087,0.00001,0.00002,0.00001,0.00001,0.99995
NA19088,0.00001,0.00001,0.00001,0.00001,0.99996
NA19089,0.00001,0.00001,0.00001,0.00001,0.99996
NA19090,0.00001,0.00001,0.00001,0.00001,0.99996
NA19091,0.00001,0.00001,0.00001,0.00001,0.99996
NA19092,0.00001,0.00001,0.00662,0.99335,0.00001
NA19093,0.00001,0.00001,0.00001,0.99996,0.00001
NA19094,0.00001,0.00001,0.00001,0.99996,0.00001
NA19095,0.00001,0.00001,0.00002,0.99995,0.00001
NA19096,0.00001,0.00001,0.00001,0.99996,0.00001
NA19097,0.00001,0.00001,0.00001,0.99996,0.00001
NA19098,0.00001,0.00001,0.00001,0.99996,0.00001
NA19099,0.00001,0.00001,0.05358,0.94639,0.00001
NA19100,0.00001,0.00001,0.00001,0.99996,0.00001
NA19101,0.00001,0.00001,0.00001,0.99996,0.00001
NA19102,0.00001,0.00001,0.09392,0.90604,0.00001
NA19103,0.00001,0.00001,0.00001,0.99996,0.00001
NA19107,0.00001,0.00001,0.00001,0.99996,0.00001
NA19108,0.00001,0.00001,0.00001,0.99996,0.00001
NA19109,0.00001,0.00001,0.00001,0.99996,0.00001
NA19113,0.00001,0.00001,0.03283,0.96714,0.00001
NA19114,0.00001,0.00001,0.00001,0.99996,0.00001
NA19115,0.00001,0.00001,0.00001,0.99996,0.00001
NA19116,0.00001,0.00001,0.00001,0.99996,0.00001
NA19117,0.00001,0.00001,0.00001,0.99996,0.00001
NA19118,0.00001,0.00133,0.00001,0.99864,0.00001
NA19119,0.00001,0.00001,0.00001,0.99996,0.00001
NA19120,0.00001,0.00001,0.00001,0.99996,0.00001
NA19121,0.00001,0.00001,0.05631,0.94366,0.00001
NA19122,0.00001,0.00001,0.15200,0.84797,0.00001
NA19123,0.00001,0.00001,0.10342,0.89655,0.00001
NA19127,0.00001,0.00001,0.00152,0.99845,0.00001
NA19128,0.00001,0.00001,0.00001,0.99996,0.00001
NA19129,0.00001,0.00001,0.00001,0.99996,0.00001
NA19130,0.00001,0.00001,0.02005,0.97992,0.00001
NA19131,0.00001,0.00001,0.00001,0.99996,0.00001
NA19132,0.00001,0.00001,0.00001,0.99996,0.00001
NA19137,0.00001,0.00001,0.00001,0.99996,0.00001
NA19138,0.00001,0.00001,0.00001,0.99996,0.00001
NA19139,0.00001,0.00001,0.00001,0.99996,0.00001
NA19140,0.00001,0.00001,0.00001,0.99996,0.00001
NA19141,0.00001,0.00001,0.00001,0.99996,0.00001
NA19142,0.00001,0.00001,0.00001,0.99996,0.00001
NA19143,0.00001,0.00001,0.07280,0.92717,0.00001
NA19144,0.00001,0.00001,0.03074,0.96923,0.00001
NA19145,0.00001,0.00001,0.00001,0.99996,0.00001
NA19146,0.00001,0.00001,0.00001,0.99996,0.00001
NA19147,0.00001,0.00001,0.00001,0.99996,0.00001
NA19148,0.00001,0.00001,0.00001,0.99996,0.00001
NA19149,0.00001,0.00001,0.00002,0.99995,0.00001
NA19150,0.00001,0.00001,0.05300,0.94697,0.00001
NA19151,0.00001,0.00001,0.00001,0.99996,0.00001
NA19152,0.00001,0.00001,0.00001,0.99996,0.00001
NA19153,0.00001,0.00001,0.03002,0.96994,0.00001
NA19154,0.00001,0.00001,0.00001,0.99996,0.00001
NA19159,0.00001,0.00001,0.00001,0.99996,0.00001
NA19160,0.00001,0.00001,0.00001,0.99996,0.00001
NA19161,0.00001,0.00001,0.00001,0.99996,0.00001
NA19171,0.00001,0.00001,0.00001,0.99996,0.00001
NA19172,0.00001,0.00001,0.00001,0.99996,0.00001
NA19173,0.00001,0.00001,0.00001,0.99996,0.00001
NA19174,0.00001,0.00001,0.00001,0.99996,0.00001
NA19175,0.00001,0.00001,0.08906,0.91091,0.00001
NA19176,0.00001,0.00001,0.00001,0.99996,0.00001
NA19177,0.00001,0.00001,0.01324,0.98673,0.00001
NA19184,0.00001,0.00001,0.00001,0.99996,0.00001
NA19185,0.00001,0.00001,0.06551,0.93446,0.00001
NA19186,0.00001,0.00001,0.00001,0.99996,0.00001
NA19189,0.00001,0.00001,0.03592,0.96405,0.00001
NA19190,0.00001,0.00001,0.06394,0.93603,0.00001
NA19191,0.00001,0.00001,0.00001,0.99996,0.00001
NA19197,0.00001,0.00001,0.00001,0.99996,0.00001
NA19198,0.00001,0.00001,0.00001,0.99996,0.00001
NA19199,0.00001,0.00001,0.00001,0.99996,0.00001
NA19200,0.00001,0.00001,0.00001,0.99996,0.00001
NA19201,0.00001,0.00001,0.00001,0.99996,0.00001
NA19202,0.00001,0.00001,0.00001,0.99996,0.00001
